"Parcel ID","Year Built","Building Area","CITYAREA","TOWNSHIPCODE","CITYTWNAREA","Occupancy","Lot Area (sf)","Sale Date","Sale Price","Recording","Assessed Value","Address","Multi Parcel Sale","Vacant","Appr_Total"
"1120353002","2006","3200","ADEL","20","ADEL TWP","Metal Warehouse - Post Frame","65775","7/10/1989 12:00:00 AM","0","672-511","862760","27759 FAIRGROUND RD, ADEL","Y","N","862760"
"1120353002","2006","3200","ADEL","20","ADEL TWP","Metal Warehouse - Post Frame","65775","6/30/1989 12:00:00 AM","14974","672-426","862760","27759 FAIRGROUND RD, ADEL","Y","N","862760"
"1120353002","2006","3200","ADEL","20","ADEL TWP","Metal Warehouse - Post Frame","65775","3/31/2006 12:00:00 AM","40000","2006-4975","862760","27759 FAIRGROUND RD, ADEL","","N","862760"
"1120353002","2006","3200","ADEL","20","ADEL TWP","Metal Warehouse - Post Frame","65775","11/4/2005 12:00:00 AM","40000","2005-19096","862760","27759 FAIRGROUND RD, ADEL","","N","862760"
"1228151001","2020","63148","WAUKEE","16","WAUKEE","School - Class Room","3243042","11/2/2018 12:00:00 AM","0","2018-20922","60253100","655 NW 10TH ST, WAUKEE","","Y","60253100"
"1133200010","1996","2800","ADEL","1","ADEL","Church","300999.6","2/26/2019 12:00:00 AM","0","2019-2681","891160","29147 PROSPECT CIR, ADEL","","Y","891160"
"0625100006","1984","16000","","34","WASHINGTON TWP","Office - General","3591086.4","","","","5314650"," ","","N","5314650"
"0210363012","1920","1050","PERRY","12","PERRY","Apartment","4850","6/27/2017 12:00:00 AM","72999","2017-12951","151880","803 3RD ST, PERRY","Y","N","151880"
"0210363013","1975","240","","12","PERRY","Mini - Storage","14387.5","6/27/2017 12:00:00 AM","72999","2017-12951","44560"," ","Y","N","47540"
"1102177002","1950","2240","","4","DALLAS CENTER","Fraternal Building","14374.8","","","","388430"," ","","Y","388430"
"1224101014","2017","7500","URBANDALE","14","URBANDALE","Shopping Center - Neighborhood","50807","7/26/2017 12:00:00 AM","0","2017-14837","1844170","4555 156TH ST, URBANDALE","","N","1844170"
"1224101014","2017","7500","URBANDALE","14","URBANDALE","Shopping Center - Neighborhood","50807","2/24/2016 12:00:00 AM","0","2016-2553","1844170","4555 156TH ST, URBANDALE","Y","N","1844170"
"1224101014","2017","7500","URBANDALE","14","URBANDALE","Shopping Center - Neighborhood","50807","2/24/2016 12:00:00 AM","0","2016-2645","1844170","4555 156TH ST, URBANDALE","","N","1844170"
"1234126003","2022","15775","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","95628","11/21/2022 12:00:00 AM","4650000","2022-24100","3807430","400 E HICKMAN RD, WAUKEE","","N","4320760"
"1602478001","2018","42660","WEST DES MOINES","17","WEST DES MOINES","Office - General","571507.2","12/13/2016 12:00:00 AM","0","2016-25153","37389390","1080 JORDAN CREEK PKWY, WEST DES MOINES","","N","37389390"
"0707229008","1978","2400","MINBURN","0","N/A","Metal Shop - Steel Frame","62504.4","10/24/2008 12:00:00 AM","0","2008-14304","69910","700 BAKER ST, MINBURN","","N","71710"
"1525200003","2021","1600","BOONEVILLE","32","VAN METER TWP","Metal Shop - Post Frame","1697097.6","4/22/1999 12:00:00 AM","165000","1999-4661","350700","30129 360TH ST, BOONEVILLE","","N","352420"
"1525200003","2021","1600","BOONEVILLE","32","VAN METER TWP","Metal Shop - Post Frame","1697097.6","3/4/1988 12:00:00 AM","0","655-546","350700","30129 360TH ST, BOONEVILLE","","N","352420"
"1525200004","2021","700","","32","VAN METER TWP","Metal Office","1583841.6","","","","454160"," ","","N","375200"
"1102141009","1975","6072","DALLAS CENTER","4","DALLAS CENTER","Warehouse (Storage)","8712","11/14/2016 12:00:00 AM","0","2016-23365","364060","1501 WALNUT ST, DALLAS CENTER","","N","370600"
"1102141009","1975","6072","DALLAS CENTER","4","DALLAS CENTER","Warehouse (Storage)","8712","2/24/2023 12:00:00 AM","0","2023-2476","364060","1501 WALNUT ST, DALLAS CENTER","","N","370600"
"1102141009","1975","6072","DALLAS CENTER","4","DALLAS CENTER","Warehouse (Storage)","8712","6/18/2008 12:00:00 AM","226000","2008-8694","364060","1501 WALNUT ST, DALLAS CENTER","","N","370600"
"1102141009","1975","6072","DALLAS CENTER","4","DALLAS CENTER","Warehouse (Storage)","8712","6/30/1997 12:00:00 AM","0","840-849","364060","1501 WALNUT ST, DALLAS CENTER","","N","370600"
"1102141009","1975","6072","DALLAS CENTER","4","DALLAS CENTER","Warehouse (Storage)","8712","2/1/1997 12:00:00 AM","49000","830-407","364060","1501 WALNUT ST, DALLAS CENTER","","N","370600"
"1102142003","2007","3200","DALLAS CENTER","4","DALLAS CENTER","Metal Shop - Post Frame","17424","5/8/2007 12:00:00 AM","50000","2007-6606","220590","400 15TH ST, DALLAS CENTER","","N","233660"
"1102142003","2007","3200","DALLAS CENTER","4","DALLAS CENTER","Metal Shop - Post Frame","17424","9/1/2017 12:00:00 AM","0","2017-18621","220590","400 15TH ST, DALLAS CENTER","Y","N","233660"
"1102142003","2007","3200","DALLAS CENTER","4","DALLAS CENTER","Metal Shop - Post Frame","17424","5/25/1990 12:00:00 AM","18877","684-313","220590","400 15TH ST, DALLAS CENTER","","N","233660"
"1102142003","2007","3200","DALLAS CENTER","4","DALLAS CENTER","Metal Shop - Post Frame","17424","9/1/2013 12:00:00 AM","265000","2013-17609","220590","400 15TH ST, DALLAS CENTER","Y","N","233660"
"1102209003","1910","2220","","4","DALLAS CENTER","Church","19600","","","","311070"," ","","Y","311070"
"0210305013","1917","1050","","12","PERRY","Office - General","1742.4","6/9/2015 12:00:00 AM","0","2015-9202","50330"," ","","N","50330"
"0210305013","1917","1050","","12","PERRY","Office - General","1742.4","1/29/2015 12:00:00 AM","15000","2015-1333","50330"," ","","N","50330"
"0210305014","1917","3410","PERRY","0","N/A","Office - General","9147.6","9/14/2015 12:00:00 AM","0","2015-15290","124860","1305 2ND ST, PERRY","Y","N","144710"
"0210305014","1917","3410","PERRY","0","N/A","Office - General","9147.6","8/8/2016 12:00:00 AM","36000","2016-14732","124860","1305 2ND ST, PERRY","Y","N","144710"
"0209480007","1916","13110","PERRY","12","PERRY","Warehouse (Storage)","137649.6","11/1/2021 12:00:00 AM","150000","2021-32391","552590","913 EVELYN ST, PERRY","Y","N","552590"
"0209480007","1916","13110","PERRY","12","PERRY","Warehouse (Storage)","137649.6","4/1/2019 12:00:00 AM","33854","2019-4890","552590","913 EVELYN ST, PERRY","Y","N","552590"
"0209480007","1916","13110","PERRY","12","PERRY","Warehouse (Storage)","137649.6","9/30/2015 12:00:00 AM","285000","2015-16178","552590","913 EVELYN ST, PERRY","Y","N","552590"
"0209480006","1916","13110","PERRY","0","N/A","Manufacturing (Light)","121532.4","","","","274050"," EVELYN ST, PERRY","","N","274050"
"0209329013","1957","1380","PERRY","12","PERRY","Service Station w/Bays","19200","9/10/2015 12:00:00 AM","60000","2015-14932","123630","234 WILLIS AVE, PERRY","Y","N","123630"
"0209329014","1984","192","PERRY","12","PERRY","Office - General","12800","11/21/2018 12:00:00 AM","65000","2018-22337","22480","236 WILLIS AVE, PERRY","Y","N","22480"
"0209329014","1984","192","PERRY","12","PERRY","Office - General","12800","11/16/2016 12:00:00 AM","0","2016-23547","22480","236 WILLIS AVE, PERRY","Y","N","22480"
"0209329014","1984","192","PERRY","12","PERRY","Office - General","12800","7/6/2016 12:00:00 AM","0","2016-12053","22480","236 WILLIS AVE, PERRY","Y","N","22480"
"0209329014","1984","192","PERRY","12","PERRY","Office - General","12800","1/2/2004 12:00:00 AM","72000","2004-249","22480","236 WILLIS AVE, PERRY","Y","N","22480"
"0209329015","1987","2160","PERRY","12","PERRY","Metal Warehouse - Rigid Steel Frame","6400","11/21/2018 12:00:00 AM","65000","2018-22337","64960","236 WILLIS AVE, PERRY","Y","N","64960"
"0209329015","1987","2160","PERRY","12","PERRY","Metal Warehouse - Rigid Steel Frame","6400","11/16/2016 12:00:00 AM","0","2016-23547","64960","236 WILLIS AVE, PERRY","Y","N","64960"
"0209329015","1987","2160","PERRY","12","PERRY","Metal Warehouse - Rigid Steel Frame","6400","7/6/2016 12:00:00 AM","0","2016-12053","64960","236 WILLIS AVE, PERRY","Y","N","64960"
"0209329015","1987","2160","PERRY","12","PERRY","Metal Warehouse - Rigid Steel Frame","6400","1/2/2004 12:00:00 AM","72000","2004-249","64960","236 WILLIS AVE, PERRY","Y","N","64960"
"0209351002","1930","896","PERRY","12","PERRY","Shop","15255","2/3/2000 12:00:00 AM","10000","2000-8367","49450","111 WILLIS AVE, PERRY","","N","49450"
"0209351002","1930","896","PERRY","12","PERRY","Shop","15255","6/16/1997 12:00:00 AM","1003","1998-8367","49450","111 WILLIS AVE, PERRY","","N","49450"
"0209351003","1970","576","PERRY","12","PERRY","Shop","16162","10/9/1998 12:00:00 AM","0","1998-10946","27190","123 WILLIS AVE, PERRY","","N","27190"
"0209351003","1970","576","PERRY","12","PERRY","Shop","16162","5/17/1994 12:00:00 AM","0","767-793","27190","123 WILLIS AVE, PERRY","","N","27190"
"0209351010","1970","3080","PERRY","12","PERRY","Metal Warehouse - Post Frame","52707.6","2/3/2011 12:00:00 AM","35000","2011-1665","0","105 WILLIS AVE, PERRY","","N","95690"
"0209351010","1970","3080","PERRY","12","PERRY","Metal Warehouse - Post Frame","52707.6","4/10/2012 12:00:00 AM","58000","2012-5589","0","105 WILLIS AVE, PERRY","","N","95690"
"0209351010","1970","3080","PERRY","12","PERRY","Metal Warehouse - Post Frame","52707.6","7/19/2021 12:00:00 AM","0","2021-24541","0","105 WILLIS AVE, PERRY","","N","95690"
"0209351010","1970","3080","PERRY","12","PERRY","Metal Warehouse - Post Frame","52707.6","7/12/2006 12:00:00 AM","0","2006-11456","0","105 WILLIS AVE, PERRY","","N","95690"
"0209351010","1970","3080","PERRY","12","PERRY","Metal Warehouse - Post Frame","52707.6","9/16/2002 12:00:00 AM","64500","2002-11545","0","105 WILLIS AVE, PERRY","","N","95690"
"0209351010","1970","3080","PERRY","12","PERRY","Metal Warehouse - Post Frame","52707.6","10/4/2012 12:00:00 AM","58000","2012-17752","0","105 WILLIS AVE, PERRY","","N","95690"
"0209376009","1951","2400","PERRY","12","PERRY","Metal Warehouse - Milled Wood Frame","37640","11/16/2016 12:00:00 AM","0","2016-23547","48260","205 WILLIS AVE, PERRY","Y","N","48260"
"0209376009","1951","2400","PERRY","12","PERRY","Metal Warehouse - Milled Wood Frame","37640","7/6/2016 12:00:00 AM","0","2016-12053","48260","205 WILLIS AVE, PERRY","Y","N","48260"
"0209376009","1951","2400","PERRY","12","PERRY","Metal Warehouse - Milled Wood Frame","37640","2/20/2017 12:00:00 AM","16251","2017-7164","48260","205 WILLIS AVE, PERRY","","N","48260"
"0209376009","1951","2400","PERRY","12","PERRY","Metal Warehouse - Milled Wood Frame","37640","6/15/2000 12:00:00 AM","20000","2000-6240","48260","205 WILLIS AVE, PERRY","Y","N","48260"
"0209377013","1964","1060","","12","PERRY","Auto / Truck Wash (Self-Service)","18975","1/22/2016 12:00:00 AM","0","2016-1241","112300"," ","","N","112300"
"1226376005","2007","8118","CLIVE","3","CLIVE","Office - Medical / Dental","42601.68","5/21/2023 12:00:00 AM","1700000","2023-7514","2103930","2480 BERKSHIRE PKWY, CLIVE","","N","1920540"
"1226376005","2007","8118","CLIVE","3","CLIVE","Office - Medical / Dental","42601.68","9/24/2006 12:00:00 AM","200000","2006-15966","2103930","2480 BERKSHIRE PKWY, CLIVE","","N","1920540"
"1233104003","1981","3024","WAUKEE","16","WAUKEE","Metal Warehouse - Post Frame","24570","12/16/2017 12:00:00 AM","0","2017-24874","103530","680 ELM ST, WAUKEE","","N","103530"
"1129461005","2013","9600","ADEL","1","ADEL","Shopping Center - Neighborhood","34848","6/29/2005 12:00:00 AM","65000","2005-10132","747730","215 S 6TH ST, ADEL","","N","882250"
"1129461005","2013","9600","ADEL","1","ADEL","Shopping Center - Neighborhood","34848","9/8/2007 12:00:00 AM","130000","2007-14725","747730","215 S 6TH ST, ADEL","","N","882250"
"1129461005","2013","9600","ADEL","1","ADEL","Shopping Center - Neighborhood","34848","10/8/2010 12:00:00 AM","0","2010-14497","747730","215 S 6TH ST, ADEL","Y","N","882250"
"1129461005","2013","9600","ADEL","1","ADEL","Shopping Center - Neighborhood","34848","9/21/2010 12:00:00 AM","0","2010-13203","747730","215 S 6TH ST, ADEL","","N","882250"
"1129461005","2013","9600","ADEL","1","ADEL","Shopping Center - Neighborhood","34848","3/12/2009 12:00:00 AM","110000","2009-3803","747730","215 S 6TH ST, ADEL","","N","882250"
"1521427001","2000","1200","","15","VAN METER","Metal Warehouse - Post Frame","958320","2/20/2004 12:00:00 AM","117600","2004-2446","66980"," ","Y","Y","66980"
"1521427001","2000","1200","","15","VAN METER","Metal Warehouse - Post Frame","958320","1/14/2014 12:00:00 AM","172426","2014-2738","66980"," ","Y","Y","66980"
"0736300006","2019","8960","DALLAS CENTER","4","DALLAS CENTER","Store - Retail Small","90169","9/10/2019 12:00:00 AM","90000","2019-16769","1266190","595 SUGAR GROVE AVE, DALLAS CENTER","Y","N","1370970"
"0736300006","2019","8960","DALLAS CENTER","4","DALLAS CENTER","Store - Retail Small","90169","9/10/2019 12:00:00 AM","0","2019-16768","1266190","595 SUGAR GROVE AVE, DALLAS CENTER","","N","1370970"
"0736300006","2019","8960","DALLAS CENTER","4","DALLAS CENTER","Store - Retail Small","90169","12/26/2019 12:00:00 AM","1310000","2019-25141","1266190","595 SUGAR GROVE AVE, DALLAS CENTER","","N","1370970"
"1604405002","2019","1640","WAUKEE","16","WAUKEE","Office - General","26171","9/25/2019 12:00:00 AM","2206663","2019-18354","1892570","2540 SE ENCOMPASS DR, WAUKEE","","N","1740600"
"1604405002","2019","1640","WAUKEE","16","WAUKEE","Office - General","26171","4/15/2019 12:00:00 AM","0","2019-5132","1892570","2540 SE ENCOMPASS DR, WAUKEE","","N","1740600"
"1604405002","2019","1640","WAUKEE","16","WAUKEE","Office - General","26171","1/25/2019 12:00:00 AM","0","2019-1220","1892570","2540 SE ENCOMPASS DR, WAUKEE","Y","N","1740600"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","3/8/2018 12:00:00 AM","0","2018-4851","67210","1213 LUCINDA ST, PERRY","","Y","67210"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","11/14/2017 12:00:00 AM","0","2017-23464","67210","1213 LUCINDA ST, PERRY","Y","Y","67210"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","9/27/2017 12:00:00 AM","40000","2017-19451","67210","1213 LUCINDA ST, PERRY","Y","Y","67210"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","4/24/2014 12:00:00 AM","0","2014-4918","67210","1213 LUCINDA ST, PERRY","Y","Y","67210"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","4/18/2006 12:00:00 AM","125000","2006-6396","67210","1213 LUCINDA ST, PERRY","Y","Y","67210"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","11/18/2003 12:00:00 AM","0","2003-23155","67210","1213 LUCINDA ST, PERRY","Y","Y","67210"
"0210310017","1900","1440","PERRY","12","PERRY","Office - General","1840","2/20/2003 12:00:00 AM","0","2003-10521","67210","1213 LUCINDA ST, PERRY","Y","Y","67210"
"0406254003","1950","1108","WOODWARD","18","WOODWARD","Warehouse (Storage)","5609","5/19/2000 12:00:00 AM","0","2000-6039","39680","100 BIRCH AVE, WOODWARD","","Y","39680"
"0625200007","1990","1500","","34","WASHINGTON TWP","Metal Warehouse - Post Frame","1742400","","","","1126710"," ","","N","1126710"
"0209484007","2000","4080","PERRY","12","PERRY","Metal Shop - Milled Wood Frame","10080","2/23/2001 12:00:00 AM","30000","","155090","801 1ST AVE, PERRY","","N","155090"
"0209484007","2000","4080","PERRY","12","PERRY","Metal Shop - Milled Wood Frame","10080","3/13/2006 12:00:00 AM","0","2006-3770","155090","801 1ST AVE, PERRY","","N","155090"
"0209484007","2000","4080","PERRY","12","PERRY","Metal Shop - Milled Wood Frame","10080","1/24/2013 12:00:00 AM","0","2013-5888","155090","801 1ST AVE, PERRY","","N","155090"
"0209484007","2000","4080","PERRY","12","PERRY","Metal Shop - Milled Wood Frame","10080","5/31/2022 12:00:00 AM","0","2022-12156","155090","801 1ST AVE, PERRY","Y","N","155090"
"0210155011","1947","1250","PERRY","12","PERRY","Store - Retail Small","2000","10/28/1996 12:00:00 AM","10000","823-819","14240","1116 RAWSON ST, PERRY","","N","14240"
"0210160006","1948","4000","","0","N/A","Quonset","13860","6/30/2003 12:00:00 AM","291607","2003-12480","38840"," ","Y","N","38840"
"0210160008","1996","8800","","12","PERRY","Metal Shop - Steel Frame","26400","","","","288480"," ","","N","288480"
"0210163001","1978","2000","PERRY","12","PERRY","Metal Shop - Steel Frame","7980","11/4/2005 12:00:00 AM","60000","2005-19082","61620","1424 1ST AVE, PERRY","","N","61620"
"0216227001","1966","6000","PERRY","12","PERRY","Mini - Storage","125017","7/30/2002 12:00:00 AM","27500","2002-10922","266110","602 W 3RD ST, PERRY","","N","266110"
"0216227001","1966","6000","PERRY","12","PERRY","Mini - Storage","125017","8/1/2000 12:00:00 AM","100000","2001-1006","266110","602 W 3RD ST, PERRY","","N","266110"
"0216227001","1966","6000","PERRY","12","PERRY","Mini - Storage","125017","8/10/2007 12:00:00 AM","48000","2007-12874","266110","602 W 3RD ST, PERRY","","N","266110"
"0216227001","1966","6000","PERRY","12","PERRY","Mini - Storage","125017","12/23/2011 12:00:00 AM","0","2012-3019","266110","602 W 3RD ST, PERRY","","N","266110"
"0211401016","2021","10324","PERRY","12","PERRY","Apartment","174675.6","12/19/2019 12:00:00 AM","131100","2019-25180","3282550","3307 MCKINLEY ST, PERRY","","Y","5858990"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","6/13/2019 12:00:00 AM","68500","2019-9767","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","11/30/2009 12:00:00 AM","63000","2009-19196","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","1/28/2015 12:00:00 AM","0","2015-1924","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","1/30/2015 12:00:00 AM","0","2015-1925","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","1/23/2019 12:00:00 AM","35000","2019-1744","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","6/14/2018 12:00:00 AM","38000","2018-14896","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","6/13/2018 12:00:00 AM","0","2018-11751","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","6/14/2018 12:00:00 AM","0","2018-12057","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","6/14/2018 12:00:00 AM","0","2018-12056","20920"," ","Y","N","20920"
"0210163006","1966","720","","12","PERRY","Restaurant","1680","3/9/2019 12:00:00 AM","0","2019-3820","20920"," ","","N","20920"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","6/13/2019 12:00:00 AM","68500","2019-9767","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","11/30/2009 12:00:00 AM","63000","2009-19196","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","1/28/2015 12:00:00 AM","0","2015-1924","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","1/30/2015 12:00:00 AM","0","2015-1925","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","6/14/2018 12:00:00 AM","38000","2018-12057","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","1/23/2019 12:00:00 AM","35000","2019-1744","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","6/13/2018 12:00:00 AM","0","2018-11751","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","6/14/2018 12:00:00 AM","0","2018-12056","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","6/14/2018 12:00:00 AM","0","2018-14896","63580","1421 2ND ST, PERRY","Y","N","63580"
"0210163007","1949","1800","PERRY","12","PERRY","Restaurant","4200","3/9/2019 12:00:00 AM","0","2019-3819","63580","1421 2ND ST, PERRY","","N","63580"
"0210163008","1946","1080","PERRY","12","PERRY","Store - Retail Small","2800","1/11/2008 12:00:00 AM","0","2008-2203","36790","1419 2ND ST, PERRY","","N","36790"
"0210163008","1946","1080","PERRY","12","PERRY","Store - Retail Small","2800","12/30/2004 12:00:00 AM","23000","2005-1170","36790","1419 2ND ST, PERRY","","N","36790"
"0210163009","1963","9240","PERRY","12","PERRY","Funeral Home","28000","","","","414310","1417 2ND ST, PERRY","","N","414310"
"1131251006","2005","21232","ADEL","1","ADEL","Nursing Home","148104","11/4/2004 12:00:00 AM","75000","2004-17669","752400","504 VAN FOSSEN LN, ADEL","","N","742350"
"1132135007","1990","3456","ADEL","1","ADEL","Metal Warehouse - Rigid Steel Frame","8052","","","","193800","512 NILE KINNICK S, ADEL","","Y","193800"
"1129336004","1961","2990","ADEL","1","ADEL","Store - Retail Small","13068","12/8/2012 12:00:00 AM","0","2012-22930","331280","918 COURT ST, ADEL","","N","331280"
"1129336004","1961","2990","ADEL","1","ADEL","Store - Retail Small","13068","4/27/2021 12:00:00 AM","335000","2021-13122","331280","918 COURT ST, ADEL","","N","331280"
"1129336004","1961","2990","ADEL","1","ADEL","Store - Retail Small","13068","12/6/2012 12:00:00 AM","0","2012-22459","331280","918 COURT ST, ADEL","","N","331280"
"1129336007","1966","6995","ADEL","0","N/A","Office - General","8712","6/10/2002 12:00:00 AM","260000","2002-8800","1279850","902 COURT ST, ADEL","Y","N","1279850"
"1129337004","1950","2411","ADEL","1","ADEL","Office - General","26136","","","","0","201 NILE KINNICK N, ADEL","","Y","1141070"
"0718100901","1990","0","MINBURN","30","SUGAR GROVE TWP","Tower - Heavy Design Load","","","","","84300","20495 MIDLAND TRL, MINBURN","","N","84300"
"0813201001","2016","2940","","8","GRANGER","Warehouse (Storage)","620730","6/23/2014 12:00:00 AM","225000","2014-8048","435130"," ","","Y","435130"
"0813201001","2016","2940","","8","GRANGER","Warehouse (Storage)","620730","6/23/2014 12:00:00 AM","0","2014-8047","435130"," ","","Y","435130"
"0813201001","2016","2940","","8","GRANGER","Warehouse (Storage)","620730","1/18/2012 12:00:00 AM","0","2012-1228","435130"," ","","Y","435130"
"0813201001","2016","2940","","8","GRANGER","Warehouse (Storage)","620730","7/6/2005 12:00:00 AM","0","2005-13234","435130"," ","Y","Y","435130"
"1233136001","2000","2400","WAUKEE","16","WAUKEE","Metal Retail Store - Wood Frame","55701.92","","","","890500","400 W HICKMAN RD, WAUKEE","","N","890500"
"0209482011","1989","2049","PERRY","12","PERRY","Office - General","12457.5","9/14/2015 12:00:00 AM","0","2015-15290","306850","1020 OTLEY AVE, PERRY","Y","N","306850"
"0209482011","1989","2049","PERRY","12","PERRY","Office - General","12457.5","9/15/2014 12:00:00 AM","0","2015-120","306850","1020 OTLEY AVE, PERRY","Y","N","306850"
"0209482011","1989","2049","PERRY","12","PERRY","Office - General","12457.5","9/15/2014 12:00:00 AM","140000","2014-12636","306850","1020 OTLEY AVE, PERRY","Y","N","306850"
"0209482011","1989","2049","PERRY","12","PERRY","Office - General","12457.5","12/27/2011 12:00:00 AM","0","2011-18263","306850","1020 OTLEY AVE, PERRY","Y","N","306850"
"0209482011","1989","2049","PERRY","12","PERRY","Office - General","12457.5","5/1/2006 12:00:00 AM","400000","2006-6641","306850","1020 OTLEY AVE, PERRY","Y","N","306850"
"0210302002","1968","1588","PERRY","12","PERRY","Office - General","14000","","","","205820","1224 PATTEE ST, PERRY","","N","205820"
"0210305006","1908","1125","PERRY","12","PERRY","Store - Retail Small","3500","3/1/2005 12:00:00 AM","30000","2005-3065","47060","1319 2ND ST, PERRY","","N","47060"
"0210305006","1908","1125","PERRY","12","PERRY","Store - Retail Small","3500","6/27/2003 12:00:00 AM","0","2003-12923","47060","1319 2ND ST, PERRY","","N","47060"
"0210305006","1908","1125","PERRY","12","PERRY","Store - Retail Small","3500","7/10/2002 12:00:00 AM","36000","2002-10008","47060","1319 2ND ST, PERRY","","N","47060"
"0210305006","1908","1125","PERRY","12","PERRY","Store - Retail Small","3500","9/28/2020 12:00:00 AM","39800","2020-27076","47060","1319 2ND ST, PERRY","","N","47060"
"0210305009","1965","3125","PERRY","12","PERRY","Store - Retail Small","3500","11/27/2018 12:00:00 AM","0","2018-22122","231650","1313 2ND ST, PERRY","","N","231650"
"0210305009","1965","3125","PERRY","12","PERRY","Store - Retail Small","3500","7/22/2020 12:00:00 AM","0","2020-18166","231650","1313 2ND ST, PERRY","","N","231650"
"0210305009","1965","3125","PERRY","12","PERRY","Store - Retail Small","3500","12/19/2015 12:00:00 AM","135000","2016-288","231650","1313 2ND ST, PERRY","","N","231650"
"0210305009","1965","3125","PERRY","12","PERRY","Store - Retail Small","3500","7/7/2023 12:00:00 AM","0","2023-9835","231650","1313 2ND ST, PERRY","","N","231650"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","7/25/2002 12:00:00 AM","8000","2002-10194","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","5/9/1997 12:00:00 AM","8500","836-314","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","9/20/1984 12:00:00 AM","9000","617-95","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","9/28/2016 12:00:00 AM","0","2016-19048","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","7/27/2018 12:00:00 AM","0","2018-17570","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","9/11/2018 12:00:00 AM","0","2018-17871","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","9/11/2018 12:00:00 AM","0","2018-17713","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","12/9/2021 12:00:00 AM","0","2021-36360","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","4/14/2022 12:00:00 AM","0","2022-8078","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","7/8/2022 12:00:00 AM","0","2022-15839","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","7/8/2022 12:00:00 AM","34500","2022-15871","56210","120 E NORTH ST, LINDEN","","N","56210"
"0919201004","1947","5500","LINDEN","10","LINDEN","Warehouse (Storage)","17424","5/25/2017 12:00:00 AM","0","2017-9963","56210","120 E NORTH ST, LINDEN","","N","56210"
